id,alcoholic,drinkid,edited,favorite,issuggested,glass_id,information,instructions,name,notes
907,1,228,{null},{null},{null},2,,"Combine 4 mint leaves with the sugar and a few drops of water, and muddle well. Add the bourbon, and stir well. Strain into a collins glass, add ice cubes and the champagne. Garnish with 2 mint leaves, and serve.",Champagne Julep,{null}
908,1,930,{null},{null},{null},15,,"Mix sugar, water and angostura bitters in an old-fashioned glass. Drop in a cherry and an orange wedge. Muddle into a paste using a muddler or the back end of a spoon. Pour in bourbon, fill with ice cubes, and stir.",Brandy Old-Fashioned,{null}
909,1,192,{null},{null},{null},12,,Place the mint leaf in the bottom of the glass. Add the vodka first and fill with the creme de menthe.,Breath Freshener,{null}
910,1,695,{null},{null},{null},18,,,Ruby Relaxer,{null}
911,1,519,{null},{null},{null},14,,"Muddle Lime Wedges, mint leaves, and sugar with a splash of club soda. Fill glass with ice and add the Malibu rum & 1 oz. club soda. Shake all ingredients together. Try not to shake too hard so you don't flatten the soda.",Malibu Mojito,{null}
912,1,853,{null},{null},{null},14,,"Layer grenadine, amaretto, and lemon juice, then stir. Add 2 drops of chocolate syrup, let sink, and serve.",Tootsie Pop,{null}
913,1,555,{null},{null},{null},14,,Shake ingredients together with with ice. Garnish with a slice of orange or a cherry.,Midori Sour,{null}
914,1,262,{null},{null},{null},23,,Beat or blend briefly. Pour into a wine glass and add soda. Garnish with a slice of orange and a cherry.,Crime of Passion,{null}
915,1,850,{null},{null},{null},2,"Named after the fictional New York City gossip, Tom Collins.","In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.",Tom Collins,{null}
916,1,911,{null},{null},{null},18,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Woodward Cocktail,{null}
917,1,48,{null},{null},{null},18,,"Shake ingredients in bartender's mixer quickly, just 5 shakes. Strain out ice, serve in glass immediately with a slice of orange.",Amaretto Sunset,{null}
918,1,232,{null},{null},{null},2,,"First, mix the Iced tea and the Lemonade in a separate glass. Add the grand marnier to a second collins glass. Then, pour the mixed contents of the Iced Tea-Lemonade into the glass with the Grand Marnier. Stir and drink.",Charm City Classic,{null}
919,1,368,{null},{null},{null},18,"The crème de menthe gives the drink its distinctive green color, which invokes the imagery of a grasshopper. The drink gained popularity throughout the American South in the 1950s and 1960s.","Shake all ingredients with ice, strain into a cocktail glass, and serve.",Grasshopper,{null}
920,1,664,{null},{null},{null},14,,"Dissolve the sugar in the water and port in the bottom of a highball glass. Almost fill the glass with crushed ice; add the soda. Float the brandy on top, and garnish with a lemon twist. Dust with nutmeg, then with cinnamon, and serve.",Port Wine Sangaree,{null}
921,1,659,{null},{null},{null},14,,Just blend with ice in a highball glass.,Polar Bear,{null}
922,1,921,{null},{null},{null},18,,,Alley Cat,{null}
923,1,308,{null},{null},{null},14,,"Pour all ingredients into a cocktail shaker half-filled with ice cubes. Shake well, and strain into a highball glass filled with crushed ice. Garnish with a slice of orange, and serve.",Florida Punch,{null}
924,1,132,{null},{null},{null},14,,"Combine all ingredients in a cocktail shaker half-filled with ice cubes. Shake well, strain into a chilled highball glass filled with ice cubes, and serve.",Black Sabbath,{null}
925,1,682,{null},{null},{null},13,,,Ridley,{null}
926,1,718,{null},{null},{null},15,,"Shake white rum, Charleston Follies and lemon juice with ice. Strain over ice in an old fashioned glass. Fill glass with champagne. Garnish with a slice of lemon.",Sailor Moon,{null}
927,1,159,{null},{null},{null},14,,"Pour all ingredients into a shaker and shake thoroughly. Pour over crushed ice in a highball glass, and serve.",Blue Hawaii,{null}
928,1,194,{null},{null},{null},18,,"Combine the sugar and cocoa powder in a saucer. Dampen the outside rim of a chilled cocktail glass by rubbing the orange piece around it, and rim with cocoa powder. Stir together the absolut kurant and godiva with ice in a mixing glass, and strain into the prepared glass. Serve.",Broken Heart Martini,{null}
929,1,255,{null},{null},{null},18,Gained popularity in the 1990s before being immortalized by Carrie Bradshaw on Sex and the City.,"Pour the vodka, triple sec, cranberry juice and lime juice into a cocktail shaker half-filled with ice cubes. Shake well, strain into a cocktail glass, and serve.",Cosmopolitan,{null}
930,1,904,{null},{null},{null},9,,Mix all ingredients in a blender until smooth. Makes 2 servings.,Windy Beach,{null}
931,1,89,{null},{null},{null},6,,Pour equal amounts into Brandy Snifter and light.,Backdraft,{null}
932,1,247,{null},{null},{null},14,,Shake with ice and serve over ice.,Chicago View,{null}
933,1,943,{null},{null},{null},14,,Rum (black) Ginger Beer,Small Craft Advisory,{null}
934,1,978,{null},{null},{null},21,,,Gordon's Cup,{null}
935,1,968,{null},{null},{null},15,,,Adriatic Dreams,{null}
936,1,938,{null},{null},{null},14,The official drink of the Preakness Stakes. Named for the flower blanket given to the winning horse.,,Black-Eyed Susan (official),{null}
937,1,945,{null},{null},{null},14,,,Red Ruby,{null}
938,1,955,{null},{null},{null},2,Named for the legendary Spanish golfer.,,Seve Ballesteros,{null}
939,1,973,{null},{null},{null},21,,,The Green Garter,{null}
940,1,986,{null},{null},{null},9,"Named after the particle accelerator that was supposed to be built in Texas, but cancelled after spending $12 billion.","Old-style recipe for this popular drink. The coconut cream needs to have the right consistancy, some find the alternative, coconut milk to be too thin, however you can add condensed milk to coconut milk to bring up it's thickness. Add pineapple juice if desired.Put all ingredients into an electric blender with 2 cups of crushed ice. Blend at a high speed for a short length of time. Strain into a collins glass and serve with a straw.",Superconducting Super Colada,{null}
941,1,940,{null},{null},{null},2,,,Rum Swizzle #2,{null}
942,1,950,{null},{null},{null},2,,,Italian Soda,{null}
943,1,976,{null},{null},{null},18,"If you are a martini purist, use gin instead of vodka.",,Cucumber Martini,{null}
944,1,939,{null},{null},{null},14,The original and better tasting recipe for the official drink of the Preakness Stakes.,,Black-Eyed Susan (original),{null}
945,1,971,{null},{null},{null},13,,,Awry One,{null}
946,1,985,{null},{null},{null},18,,,Bee's Knees,{null}
947,1,974,{null},{null},{null},18,"Works with green, red, orange or yellow bell peppers. The drink will end up the color of the pepper you choose.",,Bell Pepper Cocktail,{null}
948,1,948,{null},{null},{null},15,Use ginger beer instead of ginger ale for a different but equally delicious drink.,,Foghorn,{null}
949,1,977,{null},{null},{null},18,,,Beet Martini,{null}
950,1,936,{null},{null},{null},18,May cause eternal damnation.,,Adam and Eve,{null}
951,1,970,{null},{null},{null},2,,,The Hasselhoff,{null}
952,1,942,{null},{null},{null},14,,Rum (black) Ginger Beer,Ginger Bush,{null}
953,0,984,{null},{null},{null},25,,,Honey Syrup,{null}
954,1,972,{null},{null},{null},2,,,Henry Miller,{null}
955,1,941,{null},{null},{null},14,,"You can substitute any dark or spiced rum . Pour rum over ice, add ginger ale, stir.",Light N Stormy,{null}
956,1,954,{null},{null},{null},13,,,Ruby Peach,{null}
957,1,951,{null},{null},{null},14,,,Cool Breeze,{null}
958,1,952,{null},{null},{null},14,,,Cablegram,{null}
959,1,953,{null},{null},{null},14,,,Bulldog Highball,{null}
960,1,949,{null},{null},{null},14,,,Gin Buck,{null}
961,1,967,{null},{null},{null},13,,,The Tree Line,{null}
962,1,944,{null},{null},{null},14,,Rum (black) Ginger Beer,Turbo Dark N Stormy,{null}
963,0,982,{null},{null},{null},25,,,Grenadine,{null}
964,1,947,{null},{null},{null},15,,,Ginger Snap,{null}
965,1,975,{null},{null},{null},2,"Hangover cure, extraordinaire!",,Carrot Ginger Splash,{null}
966,1,966,{null},{null},{null},2,An Arnold Palmer with a kick.,,John Daly,{null}
967,1,937,{null},{null},{null},2,Susie Taylor served as a nurse for the Union Army during the United States Civil War. She later became the only African American woman to publish a memoir about her wartime service. This drink is probably named for a different Susie Taylor.,,Susie Taylor,{null}
968,1,979,{null},{null},{null},2,Tastes like a raspberry snow cone.,,Ramble,{null}
969,0,983,{null},{null},{null},25,Add a half ounce of vodka to mixture to prolong the shelf life.,,Simple Syrup,{null}
970,1,946,{null},{null},{null},18,Try putting another ginger snap cookie in the blender before blending.,,Ginger Snap Cocktail,{null}
971,1,969,{null},{null},{null},13,,,Caribbees Daiquiri,{null}
972,1,980,{null},{null},{null},21,,,Frisky Dingo,{null}
973,1,935,{null},{null},{null},14,A Shirley Temple with a kick.,,Billie Holiday,{null}
974,1,981,{null},{null},{null},19,"Like its predecessor, the French 75, the Mendoza is named after a weapon. In this case a light machine gun designed in Mexico.",,Mendoza,{null}
975,1,987,1,{null},{null},22,"When Rum was hard to come by during the Revolutionary War, Americans made their Eggnog with Bourbon. Many still do!",,Eggnog,{null}
976,1,989,1,{null},{null},17,,,Peppermint Hot Chocolate,{null}
977,1,991,1,{null},{null},18,,,Whiskey Manhattan,{null}
978,1,988,1,{null},{null},10,Traditional Wassail was served with a piece of toast to soak in the drink. This toast eventually became the toast of 'Let's make a toast'.,,Wassail,{null}
979,1,990,1,{null},{null},15,,,Frostbite,{null}
980,1,1001,1,{null},{null},18,,,French Martini,{null}
981,1,926,1,{null},{null},11,"Named for the three Irish ingredients of Guinness, Bailey's and Jameson. Don't order in Ireland.",Build over ice drink with a straw.,Irish Car Bomb,{null}
982,1,997,1,{null},{null},18,,,Manhattan (dry),{null}
983,1,995,1,{null},{null},18,,,Lemon Drop Martini,{null}
984,1,1000,1,{null},{null},18,,,Agave Kiss,{null}
985,1,992,1,{null},{null},18,,,Italian Stinger,{null}
986,1,998,1,{null},{null},18,,,Black Feather,{null}
987,1,993,1,{null},{null},18,,,XYZ,{null}
988,1,996,1,{null},{null},17,,,Whiskey Skin,{null}
989,1,999,1,{null},{null},18,,,Washington Apple,{null}
990,1,994,1,{null},{null},18,,,Frisco Sour,{null}
